stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,platform_code
1158,1158,Hazel / Albert,,  43.485723, -80.539087,,,0,,1,
1159,1159,Hazel / Tamarack,,  43.484962, -80.536647,,,0,,1,
1160,1160,Hazel / Smallwood,,  43.483265, -80.534703,,,0,,1,
1161,1161,Hazel / Austin,,  43.481575, -80.533084,,,0,,1,
1162,1162,Hazel / Waterloo Collegiate Institute,,  43.478946, -80.531039,,,0,,1,
1163,1163,Hazel / Hickory,,  43.477898, -80.530219,,,0,,1,
1165,1165,King / University Ave. (North Side),,  43.476319, -80.525075,,,0,place_KUN,1,
1166,1166,University Ave. / King,,  43.476025, -80.525782,,,0,place_KUN,1,
1167,1167,Hazel / Wilfrid Laurier University,,  43.475513, -80.528259,,,0,,1,
1168,1168,Hazel / Hickory,,  43.477880, -80.530034,,,0,,1,
1169,1169,90 Vondrau Dr.,,  43.431713, -80.375538,,,0,,2,
1170,1170,Conestoga / Lena,,  43.392440, -80.315306,,,0,,1,
1171,1171,Hazel / Columbia,,  43.479569, -80.531344,,,0,,1,
1172,1172,Hazel / Austin,,  43.481538, -80.532924,,,0,,1,
1173,1173,Hazel / Smallwood,,  43.483094, -80.534309,,,0,,1,
1174,1174,Hazel / Blythwood,,  43.485671, -80.537294,,,0,,1,
1175,1175,Hazel / Albert,,  43.485734, -80.539433,,,0,,1,
1176,1176,Albert / Greenbrier,,  43.488146, -80.541394,,,0,,1,
1177,1177,Albert / Longwood,,  43.490541, -80.539174,,,0,,1,
1178,1178,Weber / Albert,,  43.492038, -80.537641,,,0,,1,
1180,1180,Ira Needles / Highland,,  43.423466, -80.552844,,,0,,1,
1181,1181,Cedarbrae / Mount Anne,,  43.490028, -80.546104,,,0,,2,
1182,1182,Cedarbrae / Sprucehill,,  43.489819, -80.547738,,,0,,2,
1183,1183,Cedarbrae / Path To Heasley Park,,  43.488010, -80.550249,,,0,,2,
1184,1184,Cedarbrae / Glen Forrest,,  43.485674, -80.551714,,,0,,1,
1185,1185,Glen Forrest / Brookhaven,,  43.487040, -80.555426,,,0,,2,
1186,1186,Toll Gate / Glen Forrest,,  43.487297, -80.556710,,,0,,1,
1187,1187,Toll Gate / Dogwood,,  43.486153, -80.559081,,,0,,1,
1188,1188,Toll Gate / Highpoint,,  43.485102, -80.559669,,,0,,1,
1189,1189,Highpoint / Dogwood,,  43.486709, -80.563096,,,0,,1,
1190,1190,Highpoint / Rolling Hills,,  43.489140, -80.562992,,,0,,2,
1191,1191,Highpoint / Northfield,,  43.491089, -80.564264,,,0,,2,
1192,1192,Strasburg / Ottawa,,  43.423096, -80.487733,,,0,,2,
1193,1193,Northlake / Highpoint,,  43.493619, -80.563961,,,0,,1,
1194,1194,Northlake / Green Meadow,,  43.494709, -80.559538,,,0,,2,
1195,1195,Northlake / Skylark,,  43.494509, -80.556657,,,0,,2,
1196,1196,Northfield / Skylark,,  43.493525, -80.555935,,,0,,1,
1197,1197,Northfield / Northgate,,  43.494353, -80.553554,,,0,,1,
1198,1198,Northfield / Weber (West Side),,  43.495643, -80.549710,,,0,,1,
1199,1199,Northfield / Weber (East Side),,  43.496232, -80.548259,,,0,,2,
1200,1200,Northfield / Parkside,,  43.496944, -80.546213,,,0,,2,
1201,1201,Northfield / Conestogo,,  43.500188, -80.536994,,,0,,1,
1202,1202,Northfield / King,,  43.501393, -80.533612,,,0,,1,
1203,1203,Ira Needles / Highland,,  43.423491, -80.552556,,,0,,1,
1204,1204,Davenport / Northfield,,  43.502516, -80.528074,,,0,,1,
1205,1205,Davenport / Old Abbey,,  43.499940, -80.525620,,,0,,1,
1206,1206,Davenport / Northfield (South Side),,  43.503138, -80.528267,,,0,,1,
1207,1207,Davenport / Northfield (North Side),,  43.503915, -80.528718,,,0,,1,
1208,1208,Frobisher / Davenport,,  43.505357, -80.529214,,,0,,2,
1209,1209,151 Frobisher Dr.,,  43.506055, -80.527997,,,0,,2,
1210,1210,Frobisher / Mcmurray,,  43.507085, -80.526702,,,0,,2,
1211,1211,Highland / Westforest,,  43.425154, -80.543771,,,0,,1,
1212,1212,Kraus / Northfield,,  43.501473, -80.530618,,,0,,2,
1213,1213,Columbia / Ladyslipper,,  43.449676, -80.586500,,,0,,1,
1214,1214,Columbia / Platinum,,  43.449188, -80.587122,,,0,,1,
1215,1215,Mcmurray / Northland,,  43.508940, -80.528472,,,0,,2,
1216,1216,Mcmurray / Bathurst,,  43.511001, -80.530760,,,0,,2,
1217,1217,Bathurst / Rankin,,  43.510239, -80.533952,,,0,,2,
1218,1218,Rupert / Bathurst,,  43.508971, -80.536597,,,0,,2,
1219,1219,Northland / Rupert,,  43.506595, -80.534454,,,0,,1,
1220,1220,Northland / Bathurst,,  43.505870, -80.535618,,,0,,2,
1223,1223,University Of Waterloo Station,,  43.474023, -80.540433,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,4
1232,1232,Bismark / Westmount Mews,,  43.370765, -80.328325,,,0,,2,
1233,1233,Blair / Bismark,,  43.371378, -80.332516,,,0,,2,
1234,1234,Blair / Clearview,,  43.372277, -80.333511,,,0,,2,
1235,1235,Queen / Rooshill,,  43.424266, -80.323211,,,0,,2,
1236,1236,Queen / Harvey,,  43.429874, -80.313783,,,0,,1,
1237,1237,Queen / Hungerford,,  43.433437, -80.307355,,,0,,1,
1238,1238,Queen / Panabaker,,  43.435815, -80.304634,,,0,,2,
1239,1239,Melran / River,,  43.439658, -80.300909,,,0,,2,
1240,1240,Melran / Mccormick,,  43.438698, -80.298917,,,0,,2,
1241,1241,Melran / Alderson,,  43.440100, -80.295515,,,0,,1,
1242,1242,Mcmeeken / Werstine,,  43.438110, -80.294030,,,0,,2,
1243,1243,Mcmeeken / Mccormick,,  43.436937, -80.293685,,,0,,2,
1244,1244,Kerwood / Gees,,  43.430936, -80.293125,,,0,,2,
1245,1245,Clyde / Franklin,,  43.371718, -80.293364,,,0,,1,
1246,1246,Black Bridge / Michigan,,  43.449684, -80.309944,,,0,,1,
1247,1247,Cooper / Ellis,,  43.427850, -80.297757,,,0,,1,
1248,1248,Cooper / Ontario,,  43.430491, -80.301248,,,0,,1,
1249,1249,Cooper / Lewis,,  43.431798, -80.305817,,,0,,1,
1250,1250,Queen / Guelph,,  43.431182, -80.311248,,,0,,1,
1251,1251,Queen / Harvey,,  43.429298, -80.315297,,,0,,1,
1252,1252,Queen / Winston,,  43.427545, -80.318850,,,0,,1,
1253,1253,Queen / Shepherd,,  43.422567, -80.325157,,,0,,2,
1254,1254,Queen / Shepherd,,  43.423246, -80.324235,,,0,,1,
1256,1256,Northfield Station,,  43.497816, -80.544335,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,place_NORT,1,
1257,1257,Northfield Station,,  43.497645, -80.544040,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,place_NORT,1,
1258,1258,Franklin / Thomas,,  43.424341, -80.310053,,,0,,1,
1259,1259,Franklin / Edward,,  43.427023, -80.309849,,,0,,1,
1260,1260,University Of Waterloo Station,,  43.474034, -80.541205,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,3
1262,1262,University Of Waterloo Station,,  43.474173, -80.540778,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,3
1264,1264,University Of Waterloo Station,,  43.474476, -80.539874,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,5
1265,1265,Winston / Cooper,,  43.422128, -80.292845,,,0,,2,
1266,1266,Winston / Darren,,  43.421322, -80.297795,,,0,,2,
1267,1267,Winston / Path To Erindale,,  43.421761, -80.301929,,,0,,1,
1268,1268,Winston / Gunn,,  43.421371, -80.304453,,,0,,2,
1269,1269,Winston / Westbury,,  43.421738, -80.307093,,,0,,2,
1270,1270,Willis Way Station,,  43.462101, -80.523304,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1272,1272,Grand River Hospital Station,,  43.457370, -80.513577,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,place_GRH,1,
1273,1273,Charles / Water,,  43.450800, -80.495420,,,0,,1,
1274,1274,Queen / Rooshill,,  43.424285, -80.323334,,,0,,2,
1275,1275,Bishop / Conestoga,,  43.395925, -80.317529,,,0,,1,
1276,1276,Groh / Holiday Inn Dr.,,  43.419267, -80.325681,,,0,,1,
1277,1277,Ottawa / Lackner,,  43.456710, -80.431618,,,0,,1,
1278,1278,Groh / Holiday Inn Dr.,,  43.419115, -80.326121,,,0,,1,
1279,1279,Can-Amera / Conestoga,,  43.390834, -80.312318,,,0,,1,
1280,1280,Can-Amera / Conestoga,,  43.390707, -80.312086,,,0,,1,
1281,1281,Franklin / Adam,,  43.429888, -80.308811,,,0,,1,
1282,1282,Eagle / Whitley,,  43.404665, -80.348203,,,0,,1,
1283,1283,Eagle / Shettleston,,  43.404090, -80.351704,,,0,,1,
1284,1284,Eagle / Laurel,,  43.403577, -80.354822,,,0,,1,
1287,1287,Maple Grove / Saltsman,,  43.421727, -80.383558,,,0,,1,
1288,1288,Maple Grove / Cherry Blossom,,  43.417147, -80.386798,,,0,,1,
1289,1289,Eagle / Laurel,,  43.403495, -80.354723,,,0,,1,
1290,1290,Eagle / Arlington,,  43.403974, -80.351903,,,0,,2,
1291,1291,Fisher Mills / Scott,,  43.435349, -80.320880,,,0,,1,
1292,1292,Charles / Water,,  43.450966, -80.495495,,,0,,1,
1294,1294,Holiday Inn Dr. / Tri-City Centre,,  43.417366, -80.324300,,,0,,1,
1295,1295,200 Holiday Inn Dr.,,  43.416395, -80.321408,,,0,,1,
1296,1296,Fisher Mills / Scott,,  43.435358, -80.319992,,,0,,1,
1297,1297,Holiday Inn Dr. / Jacob Hespeler Secondary School,,  43.417323, -80.315479,,,0,,1,
1298,1298,Holiday Inn Dr. / Franklin,,  43.417983, -80.311422,,,0,,1,
1299,1299,Tannery / Queen,,  43.431584, -80.309254,,,0,,1,
1300,1300,Guelph / Sheffield,,  43.434443, -80.311532,,,0,,1,
1301,1301,Fisher Mills / Fearnwood,,  43.436422, -80.314836,,,0,,2,
1302,1302,Scott / Fisher Mills,,  43.435742, -80.320425,,,0,,1,
1303,1303,Scott / Nickolas,,  43.437517, -80.321073,,,0,,2,
1304,1304,Scott / Milton,,  43.439052, -80.320241,,,0,,2,
1305,1305,Poplar / Scott,,  43.441412, -80.317422,,,0,,1,
1306,1306,Poplar / Dawn,,  43.445412, -80.316203,,,0,,1,
1307,1307,Guelph / Fisher Mills,,  43.436950, -80.312171,,,0,,1,
1308,1308,Guelph / Sheffield,,  43.434913, -80.311724,,,0,,1,
1309,1309,Adam / Tannery,,  43.430480, -80.309761,,,0,,1,
1310,1310,Franklin / Shamrock,,  43.429102, -80.309653,,,0,,1,
1311,1311,Bishop / Franklin,,  43.398085, -80.305136,,,0,,1,
1312,1312,Franklin / Thomas,,  43.424333, -80.310213,,,0,,1,
1313,1313,Victoria Park Station,,  43.450246, -80.493391,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1314,1314,Highland / Westforest,,  43.425305, -80.543980,,,0,,1,
1315,1315,Holiday Inn Dr. / Jacob Hespeler Secondary School,,  43.417204, -80.316631,,,0,,1,
1316,1316,200 Holiday Inn Dr.,,  43.416504, -80.321543,,,0,,1,
1317,1317,Holiday Inn Dr. / Heritage College,,  43.417510, -80.324274,,,0,,1,
1318,1318,Conestoga / Lena,,  43.392677, -80.315289,,,0,,2,
1319,1319,Conestoga / Conestoga Transit Garage,,  43.394837, -80.316673,,,0,,2,
1320,1320,Bishop / Collier Macmillan,,  43.395933, -80.320846,,,0,,1,
1321,1321,Bishop / Hespeler Rd.,,  43.394990, -80.325759,,,0,,1,
1322,1322,Industrial / Bishop,,  43.394785, -80.329244,,,0,,2,
1323,1323,1367 Industrial Rd.,,  43.396499, -80.329768,,,0,,2,
1325,1325,Pinebush Station (West Side),,  43.407797, -80.328623,,,0,,1,
1326,1326,Pinebush / Conestoga,,  43.409041, -80.321561,,,0,,1,
1327,1327,Pinebush / High Ridge,,  43.409912, -80.316911,,,0,,1,
1328,1328,Bishop / Cowansview,,  43.397357, -80.309169,,,0,,2,
1329,1329,Pinebush / Balmoral,,  43.412681, -80.301267,,,0,,2,
1330,1330,355 Pinebush Rd.,,  43.413105, -80.298446,,,0,,2,
1331,1331,Pinebush / Fleming,,  43.413704, -80.294870,,,0,,1,
1332,1332,Fleming / Thompson,,  43.410003, -80.293467,,,0,,2,
1333,1333,Fleming / Sheldon,,  43.408785, -80.293074,,,0,,2,
1334,1334,Oldfield / Ottawa,,  43.455327, -80.431944,,,0,,1,
1335,1335,Sheldon / Balmoral,,  43.407295, -80.301132,,,0,,1,
1336,1336,Sheldon / Franklin,,  43.406191, -80.307653,,,0,,1,
1337,1337,Sheldon / Wolseley,,  43.403203, -80.312404,,,0,,1,
1338,1338,Sheldon / Corydon,,  43.403142, -80.315678,,,0,,1,
1339,1339,Conestoga / Sheldon,,  43.402483, -80.319511,,,0,,2,
1340,1340,500 Conestoga Blvd.,,  43.399637, -80.318311,,,0,,2,
1342,1342,Conestoga College Doon Campus - Door 6,,  43.389141, -80.406667,,,0,place_CCD,1,
1343,1343,Can-Amera / Franklin,,  43.393565, -80.304327,,,0,,2,
1344,1344,Saginaw / Green Vista,,  43.390815, -80.299284,,,0,,1,
1345,1345,Saginaw / Cowan,,  43.389580, -80.296199,,,0,,2,
1346,1346,Saginaw / Stonecairn,,  43.390136, -80.292859,,,0,,2,
1347,1347,Saginaw / Chamberlin,,  43.389995, -80.288946,,,0,,2,
1348,1348,Saginaw / Burnett,,  43.389541, -80.285482,,,0,,2,
1349,1349,Saginaw / Light,,  43.390162, -80.282536,,,0,,1,
1350,1350,Saginaw / Granite Hill,,  43.393490, -80.277743,,,0,,1,
1351,1351,Bishop / Franklin,,  43.398263, -80.305265,,,0,,1,
1352,1352,Essex Point / Burnett,,  43.396155, -80.289171,,,0,,2,
1353,1353,Bishop / Cowansview,,  43.397505, -80.309353,,,0,,1,
1354,1354,Green Vista / Whittaker,,  43.394513, -80.294536,,,0,,1,
1355,1355,Burnett / Benn,,  43.384786, -80.290570,,,0,,1,
1356,1356,Saginaw / St Benedict Catholic Secondary School,,  43.391615, -80.300509,,,0,,1,
1357,1357,Can-Amera / Franklin,,  43.393904, -80.303854,,,0,,1,
1358,1358,Dunbar / Conestoga,,  43.391380, -80.314832,,,0,,1,
1359,1359,Munch / Sekura,,  43.383199, -80.317507,,,0,,2,
1360,1360,Munch / Elgin,,  43.384177, -80.312434,,,0,,1,
1361,1361,Elgin / Path To Ferguson,,  43.382658, -80.309822,,,0,,2,
1362,1362,Elgin / Ferguson,,  43.381103, -80.307272,,,0,,1,
1363,1363,Glamis / Carter,,  43.381782, -80.304968,,,0,,2,
1364,1364,Glamis / The Greenway,,  43.384015, -80.303461,,,0,,2,
1365,1365,Glamis / Franklin,,  43.385218, -80.301459,,,0,,1,
1366,1366,Robson / Burnett,,  43.386304, -80.297965,,,0,,2,
1367,1367,Cowan / Robson,,  43.387126, -80.295388,,,0,,2,
1368,1368,Cowan / Path To Bayne,,  43.384176, -80.294484,,,0,,1,
1369,1369,Burnett / Buchanan,,  43.383325, -80.292284,,,0,,2,
1370,1370,Burnett / Drumlin,,  43.386970, -80.287447,,,0,,1,
1371,1371,Saginaw / Burnett,,  43.389545, -80.285972,,,0,,1,
1372,1372,Saginaw / Fairgreen,,  43.389892, -80.288305,,,0,,2,
1373,1373,Saginaw / Stonecairn,,  43.390437, -80.292016,,,0,,1,
1374,1374,Saginaw / Cowan,,  43.389725, -80.296321,,,0,,2,
1375,1375,Frederick Station (Frederick / Duke),,  43.450472, -80.486959,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1376,1376,Queen Station (Charles / Benton),,  43.448610, -80.488850,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1377,1377,Queen Station (Benton / Charles),,  43.448145, -80.488374,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1378,1378,Elgin / Franklin,,  43.391386, -80.302957,,,0,,1,
1379,1379,Elgin / Bushnell,,  43.391115, -80.308615,,,0,,1,
1380,1380,Elgin / Steeles,,  43.388964, -80.311763,,,0,,2,
1381,1381,Elgin / Glenbrook,,  43.387272, -80.313296,,,0,,2,
1382,1382,Munch / Kovac,,  43.384013, -80.313646,,,0,,2,
1383,1383,Munch / Sekura,,  43.383192, -80.317803,,,0,,2,
1384,1384,Hespeler Rd. / Munch,,  43.383323, -80.320222,,,0,,1,
1385,1385,Queen Station (Charles / Benton),,  43.448033, -80.487779,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1386,1386,Charles / Stirling,,  43.443929, -80.478414,,,0,,1,
1387,1387,Charles / Stirling,,  43.443771, -80.478679,,,0,,1,
1388,1388,Borden Station,,  43.442372, -80.474700,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1390,1390,Borden Station,,  43.442344, -80.474310,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1391,1391,Borden Station,,  43.442298, -80.474109,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1392,1392,Dunbar / Hespeler Rd.,,  43.390424, -80.324106,,,0,,1,
1393,1393,Dunbar / Briarwood,,  43.390007, -80.326691,,,0,,2,
1394,1394,Dunbar / Daleview,,  43.389354, -80.328921,,,0,,2,
1395,1395,Dunbar / Biscayne,,  43.388879, -80.330852,,,0,,2,
1396,1396,Dunbar / Eastdowns,,  43.388523, -80.333066,,,0,,2,
1397,1397,Dunbar / Pine,,  43.388104, -80.335404,,,0,,2,
1398,1398,Dunbar / St George,,  43.387703, -80.337705,,,0,,2,
1399,1399,Dunbar / Grand Valley,,  43.388149, -80.341626,,,0,,2,
1400,1400,Concession / Grand Valley,,  43.389513, -80.342402,,,0,,2,
1401,1401,Bishop / Duke,,  43.390751, -80.346339,,,0,,1,
1402,1402,Bishop / Hamilton,,  43.388440, -80.348439,,,0,,1,
1403,1403,Hamilton / Montrose,,  43.389571, -80.351019,,,0,,2,
1404,1404,Hamilton / Union,,  43.390610, -80.353132,,,0,,2,
1405,1405,Beck / Homuth,,  43.389020, -80.354281,,,0,,2,
1406,1406,Highland / Eastforest,,  43.429384, -80.531695,,,0,,1,
1407,1407,Homuth / Frederick,,  43.388475, -80.357735,,,0,,1,
1408,1408,Rose / Lowther,,  43.389300, -80.360381,,,0,,2,
1409,1409,605 Hespeler Rd.,,  43.404536, -80.326726,,,0,,1,
1410,1410,Rose / Preston High School,,  43.391403, -80.364471,,,0,,2,
1411,1411,Argyle / Vine,,  43.393052, -80.363107,,,0,,2,
1412,1412,Argyle / Hamilton,,  43.394628, -80.361572,,,0,,2,
1413,1413,Hamilton / Westminster,,  43.394134, -80.360244,,,0,,2,
1414,1414,Westminster / King,,  43.395647, -80.358511,,,0,,1,
1415,1415,Westminster / Duke,,  43.396587, -80.357625,,,0,,1,
1416,1416,Westminster / Lawrence,,  43.398593, -80.355653,,,0,,2,
1417,1417,Eagle / Concession,,  43.404616, -80.347623,,,0,,1,
1418,1418,Concession / Garden,,  43.402604, -80.346817,,,0,,2,
1419,1419,Concession / Dolph,,  43.400042, -80.346017,,,0,,1,
1420,1420,Langs / Concession,,  43.398140, -80.344025,,,0,,1,
1421,1421,Langs / Walter,,  43.398627, -80.341093,,,0,,1,
1422,1422,Langs / Valentine,,  43.399106, -80.338223,,,0,,1,
1423,1423,Langs / Langs Circle,,  43.399619, -80.335204,,,0,,1,
1424,1424,Langs / Industrial,,  43.400308, -80.331319,,,0,,1,
1425,1425,Langs / Hespeler Rd.,,  43.401151, -80.327605,,,0,,1,
1426,1426,Hespeler Rd. / Langs,,  43.401042, -80.326027,,,0,,1,
1427,1427,480 Hespeler Rd.,,  43.397452, -80.324880,,,0,,1,
1428,1428,Westmount / Ottawa (North Side),,  43.420956, -80.501882,,,0,,1,
1429,1429,Langs / Industrial,,  43.400418, -80.331589,,,0,,1,
1430,1430,Langs / Trico,,  43.399634, -80.336093,,,0,,1,
1431,1431,Langs / Walter,,  43.398847, -80.340263,,,0,,1,
1432,1432,515 Langs Dr.,,  43.398429, -80.342639,,,0,,1,
1433,1433,Concession / Winterhalt,,  43.398697, -80.345464,,,0,,2,
1434,1434,Mill Station,,  43.434554, -80.478754,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1435,1435,336 Eagle St. N.,,  43.401250, -80.360651,,,0,,1,
1436,1436,Eagle / William,,  43.400069, -80.362034,,,0,,1,
1437,1437,Eagle / King,,  43.398296, -80.363707,,,0,,2,
1438,1438,Eagle / Hamilton,,  43.396433, -80.365492,,,0,,2,
1439,1439,Eagle / Sherring,,  43.394499, -80.367488,,,0,,2,
1440,1440,Mill Station,,  43.433962, -80.478631,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1441,1441,Lowther / Vine,,  43.390940, -80.359030,,,0,,2,
1442,1442,Lowther / Hamilton,,  43.392534, -80.357519,,,0,,2,
1443,1443,King / Montrose,,  43.391074, -80.349238,,,0,,2,
1444,1444,Bishop / Duke,,  43.390526, -80.346379,,,0,,1,
1445,1445,Bishop / Pineview,,  43.391622, -80.344256,,,0,,1,
1446,1446,Fairview / Bishop,,  43.391752, -80.341921,,,0,,2,
1447,1447,Fairview / Grand Valley,,  43.389018, -80.340913,,,0,,2,
1448,1448,Dunbar / Grand Valley,,  43.387987, -80.341603,,,0,,1,
1449,1449,Dunbar / St George,,  43.387603, -80.337583,,,0,,2,
1450,1450,Dunbar / Pine,,  43.387988, -80.335529,,,0,,2,
1451,1451,Dunbar / Eastdowns,,  43.388336, -80.333550,,,0,,2,
1452,1452,Dunbar / Biscayne,,  43.388736, -80.331051,,,0,,2,
1453,1453,Dunbar / Briarwood,,  43.389917, -80.326680,,,0,,2,
1454,1454,Dunbar / Hespeler Rd.,,  43.390343, -80.324070,,,0,,1,
1455,1455,King / Westminster,,  43.396070, -80.358569,,,0,,1,
1456,1456,Smartcentres Cambridge - North,,  43.411698, -80.323622,,,0,,1,
1457,1457,Smartcentres Cambridge - South,,  43.410245, -80.322910,,,0,,1,
1458,1458,Block Line Station,,  43.422098, -80.462311,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1459,1459,588 Hespeler Rd.,,  43.404401, -80.327111,,,0,,1,
1460,1460,160 Hespeler Rd.,,  43.381161, -80.319962,,,0,,1,
1461,1461,Hespeler Rd. / Wilmot,,  43.379808, -80.319594,,,0,,1,
1462,1462,Hespeler Rd. / Jaffray,,  43.377238, -80.319018,,,0,,1,
1463,1463,Block Line Station,,  43.423325, -80.463465,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1464,1464,Water / Galt Collegiate Institute,,  43.369809, -80.317472,,,0,,1,
1465,1465,Ainslie / Simcoe,,  43.364802, -80.314381,,,0,,1,
1466,1466,Ainslie / Park Hill,,  43.362703, -80.314158,,,0,,1,
1467,1467,Ainslie / Dickson,,  43.359981, -80.313683,,,0,,1,
1468,1468,Ainslie / Dickson,,  43.360322, -80.313494,,,0,,1,
1469,1469,Ainslie / Colborne,,  43.361889, -80.313525,,,0,,2,
1470,1470,Ainslie / Park Hill,,  43.363684, -80.314085,,,0,,1,
1471,1471,Ainslie / Simcoe,,  43.365560, -80.314570,,,0,,1,
1472,1472,Water / Galt Collegiate Institute,,  43.368698, -80.316892,,,0,,1,
1473,1473,Water / Dayton,,  43.370638, -80.317549,,,0,,1,
1474,1474,Central Station,,  43.453186, -80.498145,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,,1,
1475,1475,Hespeler Rd. / Avenue,,  43.376920, -80.318540,,,0,,1,
1476,1476,167 Hespeler Rd.,,  43.381375, -80.319688,,,0,,1,
1477,1477,Hespeler Rd. / Bishop,,  43.395789, -80.323910,,,0,,1,
1478,1478,499 Hespeler Rd.,,  43.398568, -80.324806,,,0,,1,
1479,1479,Hespeler Rd. / Sheldon,,  43.401271, -80.325702,,,0,,1,
1480,1480,561 Hespeler Rd.,,  43.402901, -80.326228,,,0,,1,
1481,1481,Ottawa / Courtland,,  43.437341, -80.476672,,,0,,1,
1482,1482,Smartcentres Cambridge - South,,  43.410379, -80.322748,,,0,,1,
1483,1483,Smartcentres Cambridge - North,,  43.411678, -80.324672,,,0,,1,
1484,1484,Franklin / Holiday Inn Dr.,,  43.418386, -80.310761,,,0,,1,
1485,1485,Franklin / Pinebush,,  43.411113, -80.308486,,,0,,1,
1486,1486,580 Hespeler Rd.,,  43.403211, -80.326735,,,0,,1,
1487,1487,Franklin / Sheldon,,  43.405527, -80.307058,,,0,,1,
1488,1488,Franklin / Turnbull,,  43.403472, -80.306103,,,0,,1,
1489,1489,Ottawa / Williamsburg,,  43.418954, -80.508285,,,0,,2,
1490,1490,Franklin / Bishop,,  43.399158, -80.304770,,,0,,1,
1491,1491,Franklin / Elgin,,  43.391193, -80.302193,,,0,,2,
1492,1492,Franklin / Glamis,,  43.385586, -80.301196,,,0,,1,
1493,1493,Franklin / Path To The Greenway,,  43.383275, -80.300259,,,0,,1,
1494,1494,Franklin / Avenue,,  43.380062, -80.299000,,,0,,1,
1495,1495,Franklin / Athlone,,  43.375251, -80.297093,,,0,,1,
1496,1496,Clyde / Franklin,,  43.371608, -80.293274,,,0,,1,
1497,1497,Clyde / Bluerock,,  43.372534, -80.290212,,,0,,1,
1498,1498,Clyde / Grand River Conservation Authority,,  43.373136, -80.287082,,,0,,1,
1499,1499,Dobbie / Clyde,,  43.372845, -80.285296,,,0,,1,
1500,1500,Dobbie / Orion,,  43.370219, -80.284277,,,0,,1,
1501,1501,Dobbie / Savage,,  43.367800, -80.283355,,,0,,1,
1502,1502,100 Savage Dr.,,  43.366548, -80.286283,,,0,,2,
1503,1503,Franklin / Hilltop,,  43.364746, -80.291895,,,0,,1,
1504,1504,Franklin / Mclaren,,  43.361247, -80.290248,,,0,,1,
1505,1505,Main / South Cambridge Centre,,  43.357898, -80.289679,,,0,,1,
1506,1506,Main / Dundas,,  43.357321, -80.292951,,,0,,1,
1507,1507,Main / Elgin,,  43.356592, -80.296802,,,0,,2,
1508,1508,Concession / Scrimger,,  43.355844, -80.301216,,,0,,2,
1509,1509,Concession / Peck,,  43.355376, -80.304097,,,0,,1,
1510,1510,Concession / Cameron,,  43.354863, -80.307126,,,0,,1,
1511,1511,Ainslie Terminal,,  43.357170, -80.313529,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,place_AST,1,
1512,1512,Ainslie Terminal,,  43.357332, -80.313503,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,place_AST,1,
1514,1514,Ainslie Terminal,,  43.357656, -80.313462,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,place_AST,1,
1516,1516,Ainslie Terminal,,  43.357617, -80.312981,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,place_AST,1,
1517,1517,Ainslie Terminal,,  43.357580, -80.312759,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,place_AST,1,
1518,1518,Ainslie Terminal,,  43.357400, -80.312823,,https://www.grt.ca/en/schedules-maps/platform-layouts-ION-connections.aspx,0,place_AST,1,
