shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
310013,43.484284,-80.519826,70002
310013,43.483464,-80.522107,70003
310013,43.483464,-80.522107,80001
310013,43.482833,-80.523859,80002
310013,43.482370,-80.524996,80003
310013,43.482071,-80.525716,80004
310013,43.481919,-80.526143,80005
310013,43.481604,-80.527016,80006
310013,43.481604,-80.527016,90001
310013,43.481446,-80.527451,90002
310013,43.480999,-80.528722,90003
310013,43.480660,-80.529666,90004
310013,43.480660,-80.529666,100001
310013,43.480011,-80.531480,100002
310013,43.480011,-80.531480,110001
310013,43.479924,-80.531722,110002
310013,43.478737,-80.535032,110003
310013,43.478737,-80.535032,120001
310013,43.478650,-80.535277,120002
310013,43.478239,-80.536395,120003
310013,43.477892,-80.537393,120004
310013,43.477892,-80.537393,130001
310013,43.477803,-80.537650,130002
310013,43.476979,-80.539930,130003
310013,43.476552,-80.539613,130004
310013,43.476552,-80.539613,140001
310013,43.474960,-80.538429,140002
310013,43.474895,-80.538382,140003
310013,43.473889,-80.541103,140004
310013,43.473889,-80.541103,150001
310013,43.473580,-80.541938,150002
310013,43.473665,-80.542006,150003
310013,43.474531,-80.542586,150004
310013,43.474717,-80.542791,150005
310013,43.474844,-80.543064,150006
310013,43.474908,-80.543356,150007
310013,43.474798,-80.543855,150008
310013,43.474094,-80.545908,150009
310013,43.474758,-80.546366,150010
310013,43.474444,-80.547242,150011
310013,43.474444,-80.547242,160001
310013,43.473574,-80.549663,160002
310013,43.473111,-80.550960,160003
310013,43.473111,-80.550960,170001
310013,43.473034,-80.551176,170002
310013,43.472460,-80.552799,170003
310013,43.471525,-80.555359,170004
310013,43.471525,-80.555359,180001
310013,43.470642,-80.557774,180002
310013,43.470527,-80.558122,180003
310013,43.469995,-80.559555,180004
310013,43.469995,-80.559555,190001
310013,43.469983,-80.559589,190002
310013,43.469469,-80.561001,190003
310013,43.469469,-80.561001,200001
310013,43.469411,-80.561159,200002
310013,43.468978,-80.562396,200003
310013,43.468145,-80.564750,200004
310013,43.467803,-80.565758,200005
310013,43.467803,-80.565758,210001
310013,43.467653,-80.566196,210002
310013,43.467318,-80.567121,210003
310013,43.466888,-80.568270,210004
310013,43.466888,-80.568270,220001
310013,43.466330,-80.569756,220002
310013,43.465572,-80.571988,220003
310013,43.465262,-80.572894,220004
310013,43.465262,-80.572894,230001
310013,43.464874,-80.574024,230002
310013,43.464148,-80.576114,230003
310013,43.463936,-80.576748,230004
310013,43.463936,-80.576748,240001
310013,43.463827,-80.577074,240002
310013,43.463480,-80.578010,240003
310013,43.462800,-80.579858,240004
310013,43.462359,-80.580665,240005
310013,43.462359,-80.580665,250001
310013,43.462165,-80.581023,250002
310013,43.461769,-80.581693,250003
310013,43.461531,-80.582023,250004
310013,43.461229,-80.582377,250005
310013,43.460899,-80.582562,250006
310013,43.460710,-80.582632,250007
310013,43.460351,-80.582697,250008
310013,43.460351,-80.582697,260001
310013,43.460341,-80.582698,260002
310013,43.459378,-80.582721,260003
310013,43.457116,-80.582797,260004
310013,43.457003,-80.582799,260005
310013,43.457003,-80.582799,270001
310013,43.456917,-80.582799,270002
310013,43.456780,-80.582834,270003
310013,43.456695,-80.582863,270004
310013,43.456604,-80.582898,270005
310013,43.456462,-80.582967,270006
310013,43.456341,-80.583034,270007
310013,43.456265,-80.583087,270008
310013,43.456113,-80.583207,270009
310013,43.455964,-80.583342,270010
310013,43.455481,-80.583819,270011
310013,43.455404,-80.583892,270012
310013,43.455323,-80.583962,270013
310013,43.455239,-80.584025,270014
310013,43.455165,-80.584075,270015
310013,43.455089,-80.584120,270016
310013,43.455013,-80.584160,270017
310013,43.454947,-80.584190,270018
310013,43.454908,-80.584205,270019
310013,43.454882,-80.584216,270020
310013,43.454816,-80.584239,270021
310013,43.454680,-80.584274,270022
310013,43.454547,-80.584295,270023
310013,43.454449,-80.584301,270024
310013,43.454351,-80.584300,270025
310013,43.454296,-80.584297,270026
310013,43.453369,-80.584177,270027
310013,43.453127,-80.584145,270028
310013,43.453127,-80.584145,280001
310013,43.451764,-80.583969,280002
310013,43.451677,-80.583961,280003
310013,43.451591,-80.583958,280004
310013,43.451506,-80.583961,280005
310013,43.451421,-80.583969,280006
310013,43.451337,-80.583983,280007
310013,43.451252,-80.584002,280008
310013,43.451169,-80.584027,280009
310013,43.451047,-80.584077,280010
310013,43.450941,-80.584131,280011
310013,43.450838,-80.584193,280012
310013,43.450737,-80.584263,280013
310013,43.450640,-80.584343,280014
310013,43.450547,-80.584430,280015
310013,43.450457,-80.584525,280016
310013,43.450373,-80.584626,280017
310013,43.450292,-80.584736,280018
310013,43.450217,-80.584851,280019
310013,43.450147,-80.584973,280020
310013,43.450083,-80.585101,280021
310013,43.450025,-80.585233,280022
310013,43.449972,-80.585370,280023
310013,43.449591,-80.586444,280024
310013,43.449591,-80.586444,290001
310013,43.449508,-80.586678,290002
310013,43.449053,-80.587961,290003
310013,43.449010,-80.588104,290004
310013,43.448971,-80.588251,290005
310013,43.448940,-80.588401,290006
310013,43.448916,-80.588553,290007
310013,43.448898,-80.588706,290008
310013,43.448886,-80.588861,290009
310013,43.448881,-80.589017,290010
310013,43.448884,-80.589172,290011
310013,43.448892,-80.589327,290012
310013,43.448907,-80.589481,290013
310013,43.448929,-80.589634,290014
310013,43.448957,-80.589785,290015
310013,43.449100,-80.590314,290016
330010,43.415410,-80.516956,10001
330010,43.414891,-80.516563,10002
330010,43.414742,-80.516852,10003
330010,43.414198,-80.517779,10004
330010,43.414136,-80.517869,10005
330010,43.413842,-80.517551,10006
330010,43.413610,-80.517290,10007
330010,43.413610,-80.517290,20001
330010,43.413580,-80.517255,20002
330010,43.413435,-80.517138,20003
330010,43.412807,-80.516734,20004
330010,43.412148,-80.516290,20005
330010,43.411928,-80.516110,20006
330010,43.411766,-80.515917,20007
330010,43.411624,-80.515616,20008
330010,43.411542,-80.515286,20009
330010,43.411379,-80.514957,20010
330010,43.411089,-80.514535,20011
330010,43.410656,-80.513854,20012
330010,43.410656,-80.513854,30001
330010,43.410568,-80.513714,30002
330010,43.410373,-80.513359,30003
330010,43.410294,-80.513111,30004
330010,43.410240,-80.512727,30005
330010,43.410253,-80.512442,30006
330010,43.410305,-80.512180,30007
330010,43.410393,-80.511841,30008
330010,43.410420,-80.511682,30009
330010,43.410416,-80.511393,30010
330010,43.410358,-80.511018,30011
330010,43.410281,-80.510510,30012
330010,43.410281,-80.510510,40001
330010,43.410198,-80.509958,40002
330010,43.410910,-80.509768,40003
330010,43.411789,-80.509534,40004
330010,43.412561,-80.509308,40005
330010,43.412862,-80.509147,40006
330010,43.413027,-80.508994,40007
330010,43.413320,-80.508701,40008
330010,43.413646,-80.508178,40009
330010,43.413341,-80.507876,40010
330010,43.413341,-80.507876,50001
330010,43.412411,-80.506959,50002
330010,43.411391,-80.505807,50003
330010,43.410443,-80.504702,50004
330010,43.410443,-80.504702,60001
330010,43.410278,-80.504511,60002
330010,43.408028,-80.501908,60003
330010,43.407580,-80.501393,60004
330010,43.407580,-80.501393,70001
330010,43.406090,-80.499678,70002
330010,43.405689,-80.499208,70003
330010,43.405689,-80.499208,80001
330010,43.404894,-80.498275,80002
330010,43.404433,-80.497769,80003
330010,43.404133,-80.497505,80004
330010,43.403908,-80.497359,80005
330010,43.403908,-80.497359,90001
330010,43.403821,-80.497303,90002
330010,43.403491,-80.497144,90003
330010,43.403127,-80.496994,90004
330010,43.402455,-80.496769,90005
330010,43.402455,-80.496769,100001
330010,43.402413,-80.496755,100002
330010,43.401719,-80.496552,100003
330010,43.400512,-80.496166,100004
330010,43.398350,-80.495491,100005
330010,43.396724,-80.494991,100006
330010,43.396418,-80.494866,100007
330010,43.396081,-80.494735,100008
330010,43.395770,-80.494564,100009
330010,43.395431,-80.494336,100010
330010,43.395102,-80.494080,100011
330010,43.394463,-80.493510,100012
330010,43.394026,-80.493141,100013
330010,43.393280,-80.492480,100014
330010,43.392823,-80.492155,100015
330010,43.392628,-80.492033,100016
330010,43.392492,-80.491965,100017
330010,43.392343,-80.491885,100018
330010,43.392154,-80.491803,100019
330010,43.391791,-80.491666,100020
330010,43.391489,-80.491571,100021
330010,43.390950,-80.491424,100022
330010,43.390647,-80.491350,100023
330010,43.389837,-80.491125,100024
330010,43.389837,-80.491125,110001
330010,43.388805,-80.490839,110002
330010,43.388084,-80.490641,110003
330010,43.387775,-80.490545,110004
330010,43.387420,-80.490424,110005
330010,43.387234,-80.490353,110006
330010,43.387225,-80.490410,110007
330010,43.387201,-80.490472,110008
330010,43.387167,-80.490515,110009
330010,43.387127,-80.490550,110010
330010,43.387077,-80.490569,110011
330010,43.387027,-80.490567,110012
330010,43.387002,-80.490561,110013
330010,43.386884,-80.491270,110014
330010,43.386884,-80.491270,120001
330010,43.386736,-80.492160,120002
330010,43.386584,-80.493024,120003
330010,43.386432,-80.493887,120004
330010,43.386123,-80.495651,120005
330010,43.385483,-80.495441,120006
330010,43.384853,-80.495234,120007
330010,43.384744,-80.495197,120008
330010,43.384744,-80.495197,130001
330010,43.383316,-80.494729,130002
330010,43.383316,-80.494729,140001
330010,43.383167,-80.494680,140002
330010,43.382536,-80.494473,140003
330010,43.381669,-80.494174,140004
330010,43.381669,-80.494174,150001
330010,43.381323,-80.494055,150002
330010,43.381546,-80.492814,150003
330010,43.381722,-80.491758,150004
330010,43.382033,-80.489958,150005
330010,43.382160,-80.489340,150006
330010,43.382171,-80.489287,150007
330010,43.382171,-80.489287,160001
330010,43.382221,-80.489035,160002
330010,43.382189,-80.489022,160003
330010,43.382150,-80.488994,160004
330010,43.382121,-80.488960,160005
330010,43.382094,-80.488920,160006
330010,43.382075,-80.488870,160007
330010,43.382063,-80.488824,160008
330010,43.382057,-80.488774,160009
330010,43.382057,-80.488730,160010
330010,43.382063,-80.488686,160011
330010,43.382073,-80.488639,160012
330010,43.382091,-80.488591,160013
330010,43.382114,-80.488552,160014
330010,43.382141,-80.488518,160015
330010,43.382170,-80.488493,160016
330010,43.382208,-80.488473,160017
330010,43.382251,-80.488464,160018
330010,43.382285,-80.488467,160019
330010,43.382635,-80.486526,160020
330010,43.383000,-80.484302,160021
330010,43.383020,-80.484149,160022
330010,43.383020,-80.484149,170001
330010,43.383109,-80.483509,170002
330010,43.383063,-80.483499,170003
330010,43.383035,-80.483487,170004
330010,43.383008,-80.483472,170005
330010,43.382977,-80.483448,170006
330010,43.382941,-80.483398,170007
330010,43.382928,-80.483377,170008
330010,43.382910,-80.483316,170009
330010,43.382903,-80.483277,170010
330010,43.382901,-80.483231,170011
330010,43.382903,-80.483191,170012
330010,43.382912,-80.483153,170013
330010,43.382927,-80.483115,170014
330010,43.382939,-80.483090,170015
330010,43.382960,-80.483059,170016
330010,43.382979,-80.483036,170017
330010,43.382997,-80.483018,170018
330010,43.383021,-80.483001,170019
330010,43.383058,-80.482987,170020
330010,43.383087,-80.482982,170021
330010,43.383121,-80.482981,170022
330010,43.383176,-80.482994,170023
330010,43.383200,-80.483009,170024
330010,43.383225,-80.483029,170025
330010,43.383243,-80.483048,170026
330010,43.383271,-80.483086,170027
330010,43.383281,-80.483106,170028
330010,43.383303,-80.483170,170029
330010,43.383311,-80.483206,170030
330010,43.383314,-80.483249,170031
330010,43.383313,-80.483283,170032
330010,43.383493,-80.483324,170033
330010,43.383720,-80.483431,170034
330010,43.385754,-80.484096,170035
330010,43.386088,-80.484218,170036
330010,43.386088,-80.484218,180001
330010,43.386467,-80.484357,180002
330010,43.387147,-80.485044,180003
330010,43.387226,-80.485138,180004
330010,43.387311,-80.485225,180005
330010,43.387400,-80.485301,180006
330010,43.387493,-80.485368,180007
330010,43.387591,-80.485425,180008
330010,43.387690,-80.485471,180009
330010,43.387793,-80.485506,180010
330010,43.387896,-80.485531,180011
330010,43.388607,-80.485763,180012
330010,43.388607,-80.485763,190001
330010,43.388827,-80.485836,190002
330010,43.389188,-80.483795,190003
330010,43.389532,-80.481843,190004
330010,43.389532,-80.481843,200001
330010,43.389715,-80.480805,200002
330010,43.389733,-80.480624,200003
330010,43.389737,-80.480442,200004
330010,43.389727,-80.480259,200005
330010,43.389703,-80.480081,200006
330010,43.389674,-80.479940,200007
330010,43.389636,-80.479803,200008
330010,43.389424,-80.479171,200009
330010,43.389424,-80.479171,210001
330010,43.389365,-80.478996,210002
330010,43.388905,-80.477572,210003
330010,43.388871,-80.477434,210004
330010,43.388845,-80.477291,210005
330010,43.388826,-80.477148,210006
330010,43.388815,-80.477003,210007
330010,43.388812,-80.476871,210008
330010,43.388815,-80.476740,210009
330010,43.388825,-80.476609,210010
330010,43.388841,-80.476479,210011
330010,43.388864,-80.476350,210012
330010,43.388892,-80.476225,210013
330010,43.388892,-80.476225,220001
330010,43.388927,-80.476102,220002
330010,43.388967,-80.475982,220003
330010,43.389011,-80.475873,220004
330010,43.389060,-80.475766,220005
330010,43.389113,-80.475666,220006
330010,43.389171,-80.475567,220007
330010,43.389885,-80.474558,220008
330010,43.389958,-80.474438,220009
330010,43.389993,-80.474366,220010
330010,43.390023,-80.474290,220011
330010,43.390049,-80.474212,220012
330010,43.390070,-80.474131,220013
330010,43.390087,-80.474050,220014
330010,43.390100,-80.473964,220015
330010,43.390107,-80.473879,220016
330010,43.390109,-80.473793,220017
330010,43.390107,-80.473702,220018
330010,43.390099,-80.473614,220019
330010,43.390086,-80.473524,220020
330010,43.390067,-80.473437,220021
330010,43.390044,-80.473354,220022
330010,43.390015,-80.473271,220023
330010,43.389982,-80.473194,220024
330010,43.389945,-80.473119,220025
330010,43.389882,-80.473019,220026
330010,43.389512,-80.472500,220027
330010,43.389512,-80.472500,230001
330010,43.388972,-80.471739,230002
330010,43.389382,-80.471131,230003
330010,43.389715,-80.470602,230004
330010,43.390272,-80.469605,230005
330010,43.390586,-80.469016,230006
330010,43.391017,-80.468253,230007
330010,43.391430,-80.467567,230008
330010,43.391705,-80.467175,230009
330010,43.391905,-80.466918,230010
330010,43.392021,-80.466710,230011
330010,43.392086,-80.466568,230012
330010,43.392041,-80.466532,230013
330010,43.392011,-80.466481,230014
330010,43.392000,-80.466459,230015
330010,43.391969,-80.466386,230016
330010,43.391963,-80.466347,230017
330010,43.391956,-80.466266,230018
330010,43.391963,-80.466211,230019
330010,43.391978,-80.466142,230020
330010,43.392010,-80.466075,230021
330010,43.392037,-80.466029,230022
330010,43.392074,-80.465999,230023
330010,43.392131,-80.465974,230024
330010,43.392173,-80.465962,230025
330010,43.392234,-80.465967,230026
330010,43.392295,-80.465997,230027
330010,43.392327,-80.466025,230028
330010,43.392353,-80.466056,230029
330010,43.392388,-80.466107,230030
330010,43.392409,-80.466160,230031
330010,43.392417,-80.466216,230032
330010,43.392422,-80.466292,230033
330010,43.392409,-80.466383,230034
330010,43.392539,-80.466459,230035
330010,43.392686,-80.466581,230036
330010,43.392824,-80.466717,230037
330010,43.393032,-80.466898,230038
330010,43.393066,-80.466924,230039
330010,43.393066,-80.466924,240001
330010,43.393266,-80.467069,240002
330010,43.393770,-80.467393,240003
330010,43.394302,-80.467708,240004
330010,43.394698,-80.467884,240005
330010,43.394863,-80.467931,240006
330010,43.394863,-80.467931,250001
330010,43.395343,-80.468065,250002
330010,43.395583,-80.468112,250003
330010,43.396133,-80.468176,250004
330010,43.396600,-80.468133,250005
330010,43.397215,-80.467954,250006
330010,43.398202,-80.467536,250007
330010,43.398597,-80.467416,250008
330010,43.398708,-80.467398,250009
330010,43.398708,-80.467398,260001
330010,43.398902,-80.467365,260002
330010,43.399310,-80.467359,260003
330010,43.399835,-80.467440,260004
330010,43.400208,-80.467568,260005
330010,43.400575,-80.467752,260006
330010,43.400913,-80.467965,260007
330010,43.400913,-80.467965,270001
330010,43.401126,-80.468099,270002
330010,43.401752,-80.468504,270003
330010,43.402039,-80.468741,270004
330010,43.402242,-80.468964,270005
330010,43.402516,-80.469364,270006
330010,43.402733,-80.469825,270007
330010,43.403119,-80.470991,270008
330010,43.403387,-80.471833,270009
330010,43.403542,-80.472251,270010
330010,43.403743,-80.472688,270011
330010,43.403870,-80.472908,270012
330010,43.404171,-80.473321,270013
330010,43.404525,-80.473669,270014
330010,43.404525,-80.473669,280001
330010,43.404598,-80.473741,280002
330010,43.404858,-80.473921,280003
330010,43.405492,-80.474246,280004
330010,43.405959,-80.474477,280005
330010,43.405959,-80.474477,290001
330010,43.406463,-80.474725,290002
330010,43.406832,-80.474880,290003
330010,43.407196,-80.474999,290004
330010,43.407623,-80.475125,290005
330010,43.407623,-80.475125,300001
330010,43.408786,-80.475471,300002
330010,43.410807,-80.476098,300003
330010,43.411036,-80.476166,300004
330010,43.411036,-80.476166,310001
330010,43.411265,-80.476233,310002
330010,43.411882,-80.476431,310003
330010,43.412291,-80.476585,310004
330010,43.412752,-80.476814,310005
330010,43.413197,-80.477094,310006
330010,43.413624,-80.477425,310007
330010,43.413905,-80.477692,310008
330010,43.413905,-80.477692,320001
330010,43.414066,-80.477845,320002
330010,43.415484,-80.479424,320003
330010,43.415886,-80.479864,320004
330010,43.416085,-80.479533,320005
330010,43.416085,-80.479533,330001
330010,43.416115,-80.479482,330002
330010,43.416380,-80.478977,330003
330010,43.416576,-80.478383,330004
330010,43.417131,-80.476065,330005
330010,43.417131,-80.476065,340001
330010,43.417227,-80.475665,340002
330010,43.417776,-80.473389,340003
330010,43.417776,-80.473389,350001
330010,43.417835,-80.473142,350002
330010,43.417969,-80.472567,350003
330010,43.418245,-80.471437,350004
330010,43.418298,-80.471293,350005
330010,43.418323,-80.471188,350006
330010,43.418344,-80.471050,350007
330010,43.418285,-80.471019,350008
330010,43.418243,-80.470980,350009
330010,43.418206,-80.470924,350010
330010,43.418183,-80.470863,350011
330010,43.418174,-80.470817,350012
330010,43.418171,-80.470769,350013
330010,43.418172,-80.470690,350014
330010,43.418186,-80.470616,350015
330010,43.418212,-80.470540,350016
330010,43.418246,-80.470500,350017
330010,43.418288,-80.470454,350018
330010,43.418333,-80.470432,350019
330010,43.418392,-80.470420,350020
330010,43.418456,-80.470427,350021
330010,43.418467,-80.470302,350022
330010,43.418507,-80.470136,350023
330010,43.418544,-80.470011,350024
330010,43.418640,-80.469736,350025
330010,43.418674,-80.469580,350026
330010,43.418713,-80.469211,350027
330010,43.418736,-80.468809,350028
330010,43.418751,-80.468713,350029
330010,43.418772,-80.468628,350030
330010,43.418801,-80.468442,350031
330010,43.418805,-80.468311,350032
330010,43.418794,-80.468221,350033
330010,43.418774,-80.468223,350034
330010,43.418741,-80.468219,350035
330010,43.418709,-80.468207,350036
330010,43.418679,-80.468188,350037
330010,43.418652,-80.468162,350038
330010,43.418628,-80.468130,350039
330010,43.418609,-80.468093,350040
330010,43.418594,-80.468053,350041
330010,43.418584,-80.467992,350042
330010,43.418586,-80.467967,350043
330010,43.418595,-80.467925,350044
330010,43.418608,-80.467886,350045
330010,43.418626,-80.467848,350046
330010,43.418648,-80.467817,350047
330010,43.418675,-80.467791,350048
330010,43.418704,-80.467772,350049
330010,43.418735,-80.467761,350050
330010,43.418749,-80.467758,350051
330010,43.418750,-80.467602,350052
330010,43.418773,-80.467372,350053
330010,43.418834,-80.466893,350054
330010,43.418834,-80.466893,360001
330010,43.418848,-80.466784,360002
330010,43.418872,-80.466644,360003
330010,43.418917,-80.466478,360004
330010,43.418979,-80.466293,360005
330010,43.419031,-80.466153,360006
330010,43.419108,-80.465989,360007
330010,43.419189,-80.465834,360008
330010,43.419292,-80.465681,360009
330010,43.419416,-80.465504,360010
330010,43.419500,-80.465413,360011
330010,43.419691,-80.465218,360012
330010,43.419878,-80.465021,360013
330010,43.420053,-80.464840,360014
330010,43.420053,-80.464840,370001
330010,43.420534,-80.464344,370002
330010,43.420668,-80.464186,370003
330010,43.421010,-80.463849,370004
330010,43.422254,-80.462330,370005
330010,43.422375,-80.462152,370006
330010,43.422678,-80.462513,370007
330010,43.423519,-80.463524,370008
330018,43.423519,-80.463524,10001
330018,43.423542,-80.463551,10002
330018,43.423555,-80.463567,10003
330018,43.423650,-80.463680,10004
330018,43.424947,-80.465238,10005
330018,43.425116,-80.465416,10006
330018,43.425485,-80.465703,10007
330018,43.425761,-80.465844,10008
330018,43.426543,-80.466135,10009
330018,43.426357,-80.466645,10010
330018,43.426339,-80.466699,10011
330018,43.426339,-80.466699,20001
330018,43.426066,-80.467503,20002
330018,43.425718,-80.468509,20003
330018,43.425540,-80.469025,20004
330018,43.424818,-80.471061,20005
330018,43.424670,-80.470887,20006
330018,43.424670,-80.470887,30001
330018,43.424322,-80.470477,30002
330018,43.423393,-80.469352,30003
330018,43.423042,-80.468891,30004
330018,43.422944,-80.468804,30005
330018,43.422944,-80.468804,40001
330018,43.422855,-80.468723,40002
330018,43.422585,-80.468513,40003
330018,43.422248,-80.468285,40004
330018,43.421763,-80.468005,40005
330018,43.421433,-80.467795,40006
330018,43.421328,-80.467717,40007
330018,43.421181,-80.467549,40008
330018,43.421095,-80.467406,40009
330018,43.421022,-80.467248,40010
330018,43.420970,-80.467098,40011
330018,43.420936,-80.466959,40012
330018,43.420914,-80.466651,40013
330018,43.420911,-80.465338,40014
330018,43.420883,-80.465126,40015
330018,43.420825,-80.464914,40016
330018,43.420770,-80.464774,40017
330018,43.420534,-80.464344,40018
330018,43.419980,-80.464915,40019
330018,43.419980,-80.464915,50001
330018,43.419878,-80.465021,50002
330018,43.419691,-80.465218,50003
330018,43.419500,-80.465413,50004
330018,43.419416,-80.465504,50005
330018,43.419292,-80.465681,50006
330018,43.419189,-80.465834,50007
330018,43.419108,-80.465989,50008
330018,43.419031,-80.466153,50009
330018,43.418979,-80.466293,50010
330018,43.418917,-80.466478,50011
330018,43.418901,-80.466538,50012
330018,43.418901,-80.466538,60001
330018,43.418872,-80.466644,60002
330018,43.418848,-80.466784,60003
330018,43.418773,-80.467372,60004
330018,43.418750,-80.467602,60005
330018,43.418749,-80.467758,60006
330018,43.418771,-80.467756,60007
330018,43.418802,-80.467759,60008
330018,43.418833,-80.467770,60009
330018,43.418861,-80.467788,60010
330018,43.418886,-80.467813,60011
330018,43.418909,-80.467842,60012
330018,43.418926,-80.467878,60013
330018,43.418940,-80.467916,60014
330018,43.418948,-80.467957,60015
330018,43.418951,-80.467989,60016
330018,43.418948,-80.468028,60017
330018,43.418941,-80.468068,60018
330018,43.418929,-80.468104,60019
330018,43.418912,-80.468138,60020
330018,43.418891,-80.468166,60021
330018,43.418867,-80.468190,60022
330018,43.418840,-80.468207,60023
330018,43.418812,-80.468217,60024
330018,43.418794,-80.468221,60025
330018,43.418805,-80.468311,60026
330018,43.418801,-80.468442,60027
330018,43.418772,-80.468628,60028
330018,43.418751,-80.468713,60029
330018,43.418736,-80.468809,60030
330018,43.418713,-80.469211,60031
330018,43.418674,-80.469580,60032
330018,43.418640,-80.469736,60033
330018,43.418544,-80.470011,60034
330018,43.418507,-80.470136,60035
330018,43.418467,-80.470302,60036
330018,43.418456,-80.470427,60037
330018,43.418494,-80.470435,60038
330018,43.418527,-80.470456,60039
330018,43.418562,-80.470488,60040
330018,43.418592,-80.470531,60041
330018,43.418619,-80.470581,60042
330018,43.418632,-80.470660,60043
330018,43.418636,-80.470709,60044
330018,43.418636,-80.470761,60045
330018,43.418629,-80.470830,60046
330018,43.418609,-80.470895,60047
330018,43.418575,-80.470952,60048
330018,43.418542,-80.470992,60049
330018,43.418514,-80.471020,60050
330018,43.418482,-80.471040,60051
330018,43.418448,-80.471054,60052
330018,43.418398,-80.471066,60053
330018,43.418344,-80.471050,60054
330018,43.418323,-80.471188,60055
330018,43.418298,-80.471293,60056
330018,43.418245,-80.471437,60057
330018,43.417969,-80.472567,60058
330018,43.417835,-80.473142,60059
330018,43.417718,-80.473630,60060
330018,43.417718,-80.473630,70001
330018,43.417227,-80.475665,70002
330018,43.417091,-80.476234,70003
330018,43.417091,-80.476234,80001
330018,43.416576,-80.478383,80002
330018,43.416380,-80.478977,80003
330018,43.416115,-80.479482,80004
330018,43.415886,-80.479864,80005
330018,43.415562,-80.479510,80006
330018,43.415562,-80.479510,90001
330018,43.415484,-80.479424,90002
330018,43.414206,-80.478001,90003
330018,43.414206,-80.478001,100001
330018,43.414066,-80.477845,100002
330018,43.413624,-80.477425,100003
330018,43.413197,-80.477094,100004
330018,43.412752,-80.476814,100005
330018,43.412291,-80.476585,100006
330018,43.411882,-80.476431,100007
330018,43.411265,-80.476233,100008
330018,43.410886,-80.476121,100009
330018,43.410886,-80.476121,110001
330018,43.410807,-80.476098,110002
330018,43.408786,-80.475471,110003
330018,43.407411,-80.475063,110004
330018,43.407411,-80.475063,120001
330018,43.407196,-80.474999,120002
330018,43.406832,-80.474880,120003
330018,43.406463,-80.474725,120004
330018,43.405644,-80.474321,120005
330018,43.405644,-80.474321,130001
330018,43.405492,-80.474246,130002
330018,43.404858,-80.473921,130003
330018,43.404598,-80.473741,130004
330018,43.404210,-80.473359,130005
330018,43.404210,-80.473359,140001
330018,43.404171,-80.473321,140002
330018,43.403870,-80.472908,140003
330018,43.403743,-80.472688,140004
330018,43.403542,-80.472251,140005
330018,43.403387,-80.471833,140006
330018,43.403119,-80.470991,140007
330018,43.402733,-80.469825,140008
330018,43.402516,-80.469364,140009
330018,43.402242,-80.468964,140010
330018,43.402039,-80.468741,140011
330018,43.401768,-80.468517,140012
330018,43.401768,-80.468517,150001
330018,43.401752,-80.468504,150002
330018,43.401126,-80.468099,150003
330018,43.400575,-80.467752,150004
330018,43.400208,-80.467568,150005
330018,43.399835,-80.467440,150006
330018,43.399310,-80.467359,150007
330018,43.398902,-80.467365,150008
330018,43.398626,-80.467411,150009
330018,43.398626,-80.467411,160001
330018,43.398597,-80.467416,160002
330018,43.398202,-80.467536,160003
330018,43.397215,-80.467954,160004
330018,43.396600,-80.468133,160005
330018,43.396133,-80.468176,160006
330018,43.395583,-80.468112,160007
330018,43.395343,-80.468065,160008
330018,43.394698,-80.467884,160009
330018,43.394644,-80.467861,160010
330018,43.394644,-80.467861,170001
330018,43.394302,-80.467708,170002
330018,43.393770,-80.467393,170003
330018,43.393266,-80.467069,170004
330018,43.393032,-80.466898,170005
330018,43.392824,-80.466717,170006
330018,43.392693,-80.466588,170007
330018,43.392693,-80.466588,180001
330018,43.392686,-80.466581,180002
330018,43.392539,-80.466459,180003
330018,43.392409,-80.466383,180004
330018,43.392385,-80.466445,180005
330018,43.392338,-80.466525,180006
330018,43.392306,-80.466560,180007
330018,43.392267,-80.466591,180008
330018,43.392234,-80.466598,180009
330018,43.392185,-80.466598,180010
330018,43.392132,-80.466589,180011
330018,43.392086,-80.466568,180012
330018,43.392021,-80.466710,180013
330018,43.391905,-80.466918,180014
330018,43.391705,-80.467175,180015
330018,43.391430,-80.467567,180016
330018,43.391017,-80.468253,180017
330018,43.390586,-80.469016,180018
330018,43.390272,-80.469605,180019
330018,43.389715,-80.470602,180020
330018,43.389382,-80.471131,180021
330018,43.389105,-80.471542,180022
330018,43.389105,-80.471542,190001
330018,43.388972,-80.471739,190002
330018,43.389882,-80.473019,190003
330018,43.389945,-80.473119,190004
330018,43.389982,-80.473194,190005
330018,43.390015,-80.473271,190006
330018,43.390044,-80.473354,190007
330018,43.390067,-80.473437,190008
330018,43.390086,-80.473524,190009
330018,43.390099,-80.473614,190010
330018,43.390107,-80.473702,190011
330018,43.390109,-80.473793,190012
330018,43.390107,-80.473879,190013
330018,43.390100,-80.473964,190014
330018,43.390087,-80.474050,190015
330018,43.390070,-80.474131,190016
330018,43.390049,-80.474212,190017
330018,43.390023,-80.474290,190018
330018,43.389993,-80.474366,190019
330018,43.389958,-80.474438,190020
330018,43.389934,-80.474478,190021
330018,43.389934,-80.474478,200001
330018,43.389885,-80.474558,200002
330018,43.389171,-80.475567,200003
330018,43.389113,-80.475666,200004
330018,43.389060,-80.475766,200005
