service_id,date,exception_type
205-Weekday-1-23WINT-1111100,20230314,1
205-Weekday-1-23WINT-1111100,20230315,1
205-Weekday-1-23WINT-1111100,20230316,1
205-Weekday-1-23WINT-1111100,20230317,1
205-Weekday-1-23WINT-1111100,20230320,1
205-Weekday-1-23WINT-1111100,20230321,1
205-Weekday-1-23WINT-1111100,20230322,1
205-Weekday-1-23WINT-1111100,20230323,1
205-Weekday-1-23WINT-1111100,20230324,1
205-Weekday-1-23WINT-1111100,20230327,1
205-Weekday-1-23WINT-1111100,20230328,1
205-Weekday-1-23WINT-1111100,20230329,1
205-Weekday-1-23WINT-1111100,20230330,1
205-Weekday-1-23WINT-1111100,20230331,1
205-Weekday-1-23WINT-1111100,20230403,1
205-Weekday-1-23WINT-1111100,20230404,1
205-Weekday-1-23WINT-1111100,20230405,1
205-Weekday-1-23WINT-1111100,20230406,1
205-Weekday-1-23WINT-1111100,20230410,1
205-Weekday-1-23WINT-1111100,20230411,1
205-Weekday-1-23WINT-1111100,20230412,1
205-Weekday-1-23WINT-1111100,20230413,1
205-Weekday-1-23WINT-1111100,20230414,1
205-Weekday-1-23WINT-1111100,20230417,1
205-Weekday-1-23WINT-1111100,20230418,1
205-Weekday-1-23WINT-1111100,20230419,1
205-Weekday-1-23WINT-1111100,20230420,1
205-Weekday-1-23WINT-1111100,20230421,1
206-Holiday1-2-23WINT-0000001,20230220,1
206-Holiday1-2-23WINT-0000001,20230407,1
206-Saturday-1-23WINT-0000010,20230121,1
206-Saturday-1-23WINT-0000010,20230128,1
206-Saturday-1-23WINT-0000010,20230204,1
206-Saturday-1-23WINT-0000010,20230211,1
206-Saturday-1-23WINT-0000010,20230218,1
206-Saturday-1-23WINT-0000010,20230225,1
206-Saturday-1-23WINT-0000010,20230304,1
206-Saturday-1-23WINT-0000010,20230311,1
206-Saturday-1-23WINT-0000010,20230318,1
206-Saturday-1-23WINT-0000010,20230325,1
206-Saturday-1-23WINT-0000010,20230401,1
206-Saturday-1-23WINT-0000010,20230408,1
206-Saturday-1-23WINT-0000010,20230415,1
206-Saturday-1-23WINT-0000010,20230422,1
206-Sunday-1-23WINT-0000001,20230122,1
206-Sunday-1-23WINT-0000001,20230129,1
206-Sunday-1-23WINT-0000001,20230205,1
206-Sunday-1-23WINT-0000001,20230212,1
206-Sunday-1-23WINT-0000001,20230219,1
206-Sunday-1-23WINT-0000001,20230226,1
206-Sunday-1-23WINT-0000001,20230305,1
206-Sunday-1-23WINT-0000001,20230312,1
206-Sunday-1-23WINT-0000001,20230319,1
206-Sunday-1-23WINT-0000001,20230326,1
206-Sunday-1-23WINT-0000001,20230402,1
206-Sunday-1-23WINT-0000001,20230409,1
206-Sunday-1-23WINT-0000001,20230416,1
206-Sunday-1-23WINT-0000001,20230423,1
206-Weekday-2-23WINT-1111100,20230116,1
206-Weekday-2-23WINT-1111100,20230117,1
206-Weekday-2-23WINT-1111100,20230118,1
206-Weekday-2-23WINT-1111100,20230119,1
206-Weekday-2-23WINT-1111100,20230120,1
206-Weekday-2-23WINT-1111100,20230123,1
206-Weekday-2-23WINT-1111100,20230124,1
206-Weekday-2-23WINT-1111100,20230125,1
206-Weekday-2-23WINT-1111100,20230126,1
206-Weekday-2-23WINT-1111100,20230127,1
206-Weekday-2-23WINT-1111100,20230130,1
206-Weekday-2-23WINT-1111100,20230131,1
206-Weekday-2-23WINT-1111100,20230201,1
206-Weekday-2-23WINT-1111100,20230202,1
206-Weekday-2-23WINT-1111100,20230203,1
206-Weekday-2-23WINT-1111100,20230206,1
206-Weekday-2-23WINT-1111100,20230207,1
206-Weekday-2-23WINT-1111100,20230208,1
206-Weekday-2-23WINT-1111100,20230209,1
206-Weekday-2-23WINT-1111100,20230210,1
206-Weekday-2-23WINT-1111100,20230213,1
206-Weekday-2-23WINT-1111100,20230214,1
206-Weekday-2-23WINT-1111100,20230215,1
206-Weekday-2-23WINT-1111100,20230216,1
206-Weekday-2-23WINT-1111100,20230217,1
206-Weekday-2-23WINT-1111100,20230221,1
206-Weekday-2-23WINT-1111100,20230222,1
206-Weekday-2-23WINT-1111100,20230223,1
206-Weekday-2-23WINT-1111100,20230224,1
206-Weekday-2-23WINT-1111100,20230227,1
206-Weekday-2-23WINT-1111100,20230228,1
206-Weekday-2-23WINT-1111100,20230301,1
206-Weekday-2-23WINT-1111100,20230302,1
206-Weekday-2-23WINT-1111100,20230303,1
206-Weekday-2-23WINT-1111100,20230306,1
206-Weekday-2-23WINT-1111100,20230307,1
206-Weekday-2-23WINT-1111100,20230308,1
206-Weekday-2-23WINT-1111100,20230309,1
206-Weekday-2-23WINT-1111100,20230310,1
206-Weekday-2-23WINT-1111100,20230313,1
206-Weekday-2-23WINT-1111100,20230314,1
206-Weekday-2-23WINT-1111100,20230315,1
206-Weekday-2-23WINT-1111100,20230316,1
206-Weekday-2-23WINT-1111100,20230317,1
206-Weekday-2-23WINT-1111100,20230320,1
206-Weekday-2-23WINT-1111100,20230321,1
206-Weekday-2-23WINT-1111100,20230322,1
206-Weekday-2-23WINT-1111100,20230323,1
206-Weekday-2-23WINT-1111100,20230324,1
206-Weekday-2-23WINT-1111100,20230327,1
206-Weekday-2-23WINT-1111100,20230328,1
206-Weekday-2-23WINT-1111100,20230329,1
206-Weekday-2-23WINT-1111100,20230330,1
206-Weekday-2-23WINT-1111100,20230331,1
206-Weekday-2-23WINT-1111100,20230403,1
206-Weekday-2-23WINT-1111100,20230404,1
206-Weekday-2-23WINT-1111100,20230405,1
206-Weekday-2-23WINT-1111100,20230406,1
206-Weekday-2-23WINT-1111100,20230410,1
206-Weekday-2-23WINT-1111100,20230411,1
206-Weekday-2-23WINT-1111100,20230412,1
206-Weekday-2-23WINT-1111100,20230413,1
206-Weekday-2-23WINT-1111100,20230414,1
206-Weekday-2-23WINT-1111100,20230417,1
206-Weekday-2-23WINT-1111100,20230418,1
206-Weekday-2-23WINT-1111100,20230419,1
206-Weekday-2-23WINT-1111100,20230420,1
206-Weekday-2-23WINT-1111100,20230421,1
20-Holiday1-1-23WINT-0000001,20230220,1
20-Holiday1-1-23WINT-0000001,20230407,1
20-Saturday-1-23WINT-0000010,20230121,1
20-Saturday-1-23WINT-0000010,20230128,1
20-Saturday-1-23WINT-0000010,20230204,1
20-Saturday-1-23WINT-0000010,20230211,1
20-Saturday-1-23WINT-0000010,20230218,1
20-Saturday-1-23WINT-0000010,20230225,1
20-Saturday-1-23WINT-0000010,20230304,1
20-Saturday-1-23WINT-0000010,20230311,1
20-Saturday-1-23WINT-0000010,20230318,1
20-Saturday-1-23WINT-0000010,20230325,1
20-Saturday-1-23WINT-0000010,20230401,1
20-Saturday-1-23WINT-0000010,20230408,1
20-Saturday-1-23WINT-0000010,20230415,1
20-Saturday-1-23WINT-0000010,20230422,1
20-Sunday-1-23WINT-0000001,20230122,1
20-Sunday-1-23WINT-0000001,20230129,1
20-Sunday-1-23WINT-0000001,20230205,1
20-Sunday-1-23WINT-0000001,20230212,1
20-Sunday-1-23WINT-0000001,20230219,1
20-Sunday-1-23WINT-0000001,20230226,1
20-Sunday-1-23WINT-0000001,20230305,1
20-Sunday-1-23WINT-0000001,20230312,1
20-Sunday-1-23WINT-0000001,20230319,1
20-Sunday-1-23WINT-0000001,20230326,1
20-Sunday-1-23WINT-0000001,20230402,1
20-Sunday-1-23WINT-0000001,20230409,1
20-Sunday-1-23WINT-0000001,20230416,1
20-Sunday-1-23WINT-0000001,20230423,1
20-Weekday-1-23WINT-1111100,20230116,1
20-Weekday-1-23WINT-1111100,20230117,1
20-Weekday-1-23WINT-1111100,20230118,1
20-Weekday-1-23WINT-1111100,20230119,1
20-Weekday-1-23WINT-1111100,20230120,1
20-Weekday-1-23WINT-1111100,20230123,1
20-Weekday-1-23WINT-1111100,20230124,1
20-Weekday-1-23WINT-1111100,20230125,1
20-Weekday-1-23WINT-1111100,20230126,1
20-Weekday-1-23WINT-1111100,20230127,1
20-Weekday-1-23WINT-1111100,20230130,1
20-Weekday-1-23WINT-1111100,20230131,1
20-Weekday-1-23WINT-1111100,20230201,1
20-Weekday-1-23WINT-1111100,20230202,1
20-Weekday-1-23WINT-1111100,20230203,1
20-Weekday-1-23WINT-1111100,20230206,1
20-Weekday-1-23WINT-1111100,20230207,1
20-Weekday-1-23WINT-1111100,20230208,1
20-Weekday-1-23WINT-1111100,20230209,1
20-Weekday-1-23WINT-1111100,20230210,1
20-Weekday-1-23WINT-1111100,20230213,1
20-Weekday-1-23WINT-1111100,20230214,1
20-Weekday-1-23WINT-1111100,20230215,1
20-Weekday-1-23WINT-1111100,20230216,1
20-Weekday-1-23WINT-1111100,20230217,1
20-Weekday-1-23WINT-1111100,20230221,1
20-Weekday-1-23WINT-1111100,20230222,1
20-Weekday-1-23WINT-1111100,20230223,1
20-Weekday-1-23WINT-1111100,20230224,1
20-Weekday-1-23WINT-1111100,20230227,1
20-Weekday-1-23WINT-1111100,20230228,1
20-Weekday-1-23WINT-1111100,20230301,1
20-Weekday-1-23WINT-1111100,20230302,1
20-Weekday-1-23WINT-1111100,20230303,1
20-Weekday-1-23WINT-1111100,20230306,1
20-Weekday-1-23WINT-1111100,20230307,1
20-Weekday-1-23WINT-1111100,20230308,1
20-Weekday-1-23WINT-1111100,20230309,1
20-Weekday-1-23WINT-1111100,20230310,1
20-Weekday-1-23WINT-1111100,20230313,1
20-Weekday-1-23WINT-1111100,20230314,1
20-Weekday-1-23WINT-1111100,20230315,1
20-Weekday-1-23WINT-1111100,20230316,1
20-Weekday-1-23WINT-1111100,20230317,1
20-Weekday-1-23WINT-1111100,20230320,1
20-Weekday-1-23WINT-1111100,20230321,1
20-Weekday-1-23WINT-1111100,20230322,1
20-Weekday-1-23WINT-1111100,20230323,1
20-Weekday-1-23WINT-1111100,20230324,1
20-Weekday-1-23WINT-1111100,20230327,1
20-Weekday-1-23WINT-1111100,20230328,1
20-Weekday-1-23WINT-1111100,20230329,1
20-Weekday-1-23WINT-1111100,20230330,1
20-Weekday-1-23WINT-1111100,20230331,1
20-Weekday-1-23WINT-1111100,20230403,1
20-Weekday-1-23WINT-1111100,20230404,1
20-Weekday-1-23WINT-1111100,20230405,1
20-Weekday-1-23WINT-1111100,20230406,1
20-Weekday-1-23WINT-1111100,20230410,1
20-Weekday-1-23WINT-1111100,20230411,1
20-Weekday-1-23WINT-1111100,20230412,1
20-Weekday-1-23WINT-1111100,20230413,1
20-Weekday-1-23WINT-1111100,20230414,1
20-Weekday-1-23WINT-1111100,20230417,1
20-Weekday-1-23WINT-1111100,20230418,1
20-Weekday-1-23WINT-1111100,20230419,1
20-Weekday-1-23WINT-1111100,20230420,1
20-Weekday-1-23WINT-1111100,20230421,1
21-Saturday-1-23WINT-0000010,20230121,1
21-Saturday-1-23WINT-0000010,20230128,1
21-Saturday-1-23WINT-0000010,20230204,1
21-Saturday-1-23WINT-0000010,20230211,1
21-Saturday-1-23WINT-0000010,20230218,1
21-Saturday-1-23WINT-0000010,20230225,1
21-Saturday-1-23WINT-0000010,20230304,1
21-Saturday-1-23WINT-0000010,20230311,1
21-Saturday-1-23WINT-0000010,20230318,1
21-Saturday-1-23WINT-0000010,20230325,1
21-Saturday-1-23WINT-0000010,20230401,1
21-Saturday-1-23WINT-0000010,20230408,1
21-Saturday-1-23WINT-0000010,20230415,1
21-Saturday-1-23WINT-0000010,20230422,1
21-Weekday-1-23WINT-1111100,20230116,1
21-Weekday-1-23WINT-1111100,20230117,1
21-Weekday-1-23WINT-1111100,20230118,1
21-Weekday-1-23WINT-1111100,20230119,1
21-Weekday-1-23WINT-1111100,20230120,1
21-Weekday-1-23WINT-1111100,20230123,1
21-Weekday-1-23WINT-1111100,20230124,1
21-Weekday-1-23WINT-1111100,20230125,1
21-Weekday-1-23WINT-1111100,20230126,1
21-Weekday-1-23WINT-1111100,20230127,1
21-Weekday-1-23WINT-1111100,20230130,1
21-Weekday-1-23WINT-1111100,20230131,1
21-Weekday-1-23WINT-1111100,20230201,1
21-Weekday-1-23WINT-1111100,20230202,1
21-Weekday-1-23WINT-1111100,20230203,1
21-Weekday-1-23WINT-1111100,20230206,1
21-Weekday-1-23WINT-1111100,20230207,1
21-Weekday-1-23WINT-1111100,20230208,1
21-Weekday-1-23WINT-1111100,20230209,1
21-Weekday-1-23WINT-1111100,20230210,1
21-Weekday-1-23WINT-1111100,20230213,1
21-Weekday-1-23WINT-1111100,20230214,1
21-Weekday-1-23WINT-1111100,20230215,1
21-Weekday-1-23WINT-1111100,20230216,1
21-Weekday-1-23WINT-1111100,20230217,1
21-Weekday-1-23WINT-1111100,20230221,1
21-Weekday-1-23WINT-1111100,20230222,1
21-Weekday-1-23WINT-1111100,20230223,1
21-Weekday-1-23WINT-1111100,20230224,1
21-Weekday-1-23WINT-1111100,20230227,1
21-Weekday-1-23WINT-1111100,20230228,1
21-Weekday-1-23WINT-1111100,20230301,1
21-Weekday-1-23WINT-1111100,20230302,1
21-Weekday-1-23WINT-1111100,20230303,1
21-Weekday-1-23WINT-1111100,20230306,1
21-Weekday-1-23WINT-1111100,20230307,1
21-Weekday-1-23WINT-1111100,20230308,1
21-Weekday-1-23WINT-1111100,20230309,1
21-Weekday-1-23WINT-1111100,20230310,1
21-Weekday-1-23WINT-1111100,20230313,1
21-Weekday-1-23WINT-1111100,20230314,1
21-Weekday-1-23WINT-1111100,20230315,1
21-Weekday-1-23WINT-1111100,20230316,1
21-Weekday-1-23WINT-1111100,20230317,1
21-Weekday-1-23WINT-1111100,20230320,1
21-Weekday-1-23WINT-1111100,20230321,1
21-Weekday-1-23WINT-1111100,20230322,1
21-Weekday-1-23WINT-1111100,20230323,1
21-Weekday-1-23WINT-1111100,20230324,1
21-Weekday-1-23WINT-1111100,20230327,1
21-Weekday-1-23WINT-1111100,20230328,1
21-Weekday-1-23WINT-1111100,20230329,1
21-Weekday-1-23WINT-1111100,20230330,1
21-Weekday-1-23WINT-1111100,20230331,1
21-Weekday-1-23WINT-1111100,20230403,1
21-Weekday-1-23WINT-1111100,20230404,1
21-Weekday-1-23WINT-1111100,20230405,1
21-Weekday-1-23WINT-1111100,20230406,1
21-Weekday-1-23WINT-1111100,20230410,1
21-Weekday-1-23WINT-1111100,20230411,1
21-Weekday-1-23WINT-1111100,20230412,1
21-Weekday-1-23WINT-1111100,20230413,1
21-Weekday-1-23WINT-1111100,20230414,1
21-Weekday-1-23WINT-1111100,20230417,1
21-Weekday-1-23WINT-1111100,20230418,1
21-Weekday-1-23WINT-1111100,20230419,1
21-Weekday-1-23WINT-1111100,20230420,1
21-Weekday-1-23WINT-1111100,20230421,1
22-Saturday-1-23WINT-0000010,20230121,1
22-Saturday-1-23WINT-0000010,20230128,1
22-Saturday-1-23WINT-0000010,20230204,1
22-Saturday-1-23WINT-0000010,20230211,1
22-Saturday-1-23WINT-0000010,20230218,1
22-Saturday-1-23WINT-0000010,20230225,1
22-Saturday-1-23WINT-0000010,20230304,1
22-Saturday-1-23WINT-0000010,20230311,1
22-Saturday-1-23WINT-0000010,20230318,1
22-Saturday-1-23WINT-0000010,20230325,1
22-Saturday-1-23WINT-0000010,20230401,1
22-Saturday-1-23WINT-0000010,20230408,1
22-Saturday-1-23WINT-0000010,20230415,1
22-Saturday-1-23WINT-0000010,20230422,1
22-Sunday-1-23WINT-0000001,20230122,1
22-Sunday-1-23WINT-0000001,20230129,1
22-Sunday-1-23WINT-0000001,20230205,1
22-Sunday-1-23WINT-0000001,20230212,1
22-Sunday-1-23WINT-0000001,20230219,1
22-Sunday-1-23WINT-0000001,20230226,1
22-Sunday-1-23WINT-0000001,20230305,1
22-Sunday-1-23WINT-0000001,20230312,1
22-Sunday-1-23WINT-0000001,20230319,1
22-Sunday-1-23WINT-0000001,20230326,1
22-Sunday-1-23WINT-0000001,20230402,1
22-Sunday-1-23WINT-0000001,20230409,1
22-Sunday-1-23WINT-0000001,20230416,1
22-Sunday-1-23WINT-0000001,20230423,1
22-Weekday-1-23WINT-1111100,20230116,1
22-Weekday-1-23WINT-1111100,20230117,1
22-Weekday-1-23WINT-1111100,20230118,1
22-Weekday-1-23WINT-1111100,20230119,1
22-Weekday-1-23WINT-1111100,20230120,1
22-Weekday-1-23WINT-1111100,20230123,1
22-Weekday-1-23WINT-1111100,20230124,1
22-Weekday-1-23WINT-1111100,20230125,1
22-Weekday-1-23WINT-1111100,20230126,1
22-Weekday-1-23WINT-1111100,20230127,1
22-Weekday-1-23WINT-1111100,20230130,1
22-Weekday-1-23WINT-1111100,20230131,1
22-Weekday-1-23WINT-1111100,20230201,1
22-Weekday-1-23WINT-1111100,20230202,1
22-Weekday-1-23WINT-1111100,20230203,1
22-Weekday-1-23WINT-1111100,20230206,1
22-Weekday-1-23WINT-1111100,20230207,1
22-Weekday-1-23WINT-1111100,20230208,1
22-Weekday-1-23WINT-1111100,20230209,1
22-Weekday-1-23WINT-1111100,20230210,1
22-Weekday-1-23WINT-1111100,20230213,1
22-Weekday-1-23WINT-1111100,20230214,1
22-Weekday-1-23WINT-1111100,20230215,1
22-Weekday-1-23WINT-1111100,20230216,1
22-Weekday-1-23WINT-1111100,20230217,1
22-Weekday-1-23WINT-1111100,20230221,1
22-Weekday-1-23WINT-1111100,20230222,1
22-Weekday-1-23WINT-1111100,20230223,1
22-Weekday-1-23WINT-1111100,20230224,1
22-Weekday-1-23WINT-1111100,20230227,1
22-Weekday-1-23WINT-1111100,20230228,1
22-Weekday-1-23WINT-1111100,20230301,1
22-Weekday-1-23WINT-1111100,20230302,1
22-Weekday-1-23WINT-1111100,20230303,1
22-Weekday-1-23WINT-1111100,20230306,1
22-Weekday-1-23WINT-1111100,20230307,1
22-Weekday-1-23WINT-1111100,20230308,1
22-Weekday-1-23WINT-1111100,20230309,1
22-Weekday-1-23WINT-1111100,20230310,1
22-Weekday-1-23WINT-1111100,20230313,1
22-Weekday-1-23WINT-1111100,20230314,1
22-Weekday-1-23WINT-1111100,20230315,1
22-Weekday-1-23WINT-1111100,20230316,1
22-Weekday-1-23WINT-1111100,20230317,1
22-Weekday-1-23WINT-1111100,20230320,1
22-Weekday-1-23WINT-1111100,20230321,1
22-Weekday-1-23WINT-1111100,20230322,1
22-Weekday-1-23WINT-1111100,20230323,1
22-Weekday-1-23WINT-1111100,20230324,1
22-Weekday-1-23WINT-1111100,20230327,1
22-Weekday-1-23WINT-1111100,20230328,1
22-Weekday-1-23WINT-1111100,20230329,1
22-Weekday-1-23WINT-1111100,20230330,1
22-Weekday-1-23WINT-1111100,20230331,1
22-Weekday-1-23WINT-1111100,20230403,1
22-Weekday-1-23WINT-1111100,20230404,1
22-Weekday-1-23WINT-1111100,20230405,1
22-Weekday-1-23WINT-1111100,20230406,1
22-Weekday-1-23WINT-1111100,20230410,1
22-Weekday-1-23WINT-1111100,20230411,1
22-Weekday-1-23WINT-1111100,20230412,1
22-Weekday-1-23WINT-1111100,20230413,1
22-Weekday-1-23WINT-1111100,20230414,1
22-Weekday-1-23WINT-1111100,20230417,1
22-Weekday-1-23WINT-1111100,20230418,1
22-Weekday-1-23WINT-1111100,20230419,1
22-Weekday-1-23WINT-1111100,20230420,1
22-Weekday-1-23WINT-1111100,20230421,1
23-Saturday-1-23WINT-0000010,20230121,1
23-Saturday-1-23WINT-0000010,20230128,1
23-Saturday-1-23WINT-0000010,20230204,1
23-Saturday-1-23WINT-0000010,20230211,1
23-Saturday-1-23WINT-0000010,20230218,1
23-Saturday-1-23WINT-0000010,20230225,1
23-Saturday-1-23WINT-0000010,20230304,1
23-Saturday-1-23WINT-0000010,20230311,1
23-Saturday-1-23WINT-0000010,20230318,1
23-Saturday-1-23WINT-0000010,20230325,1
23-Saturday-1-23WINT-0000010,20230401,1
23-Saturday-1-23WINT-0000010,20230408,1
23-Saturday-1-23WINT-0000010,20230415,1
23-Saturday-1-23WINT-0000010,20230422,1
23-Weekday-1-23WINT-1111100,20230116,1
23-Weekday-1-23WINT-1111100,20230117,1
23-Weekday-1-23WINT-1111100,20230118,1
23-Weekday-1-23WINT-1111100,20230119,1
23-Weekday-1-23WINT-1111100,20230120,1
23-Weekday-1-23WINT-1111100,20230123,1
23-Weekday-1-23WINT-1111100,20230124,1
23-Weekday-1-23WINT-1111100,20230125,1
23-Weekday-1-23WINT-1111100,20230126,1
23-Weekday-1-23WINT-1111100,20230127,1
23-Weekday-1-23WINT-1111100,20230130,1
23-Weekday-1-23WINT-1111100,20230131,1
23-Weekday-1-23WINT-1111100,20230201,1
23-Weekday-1-23WINT-1111100,20230202,1
23-Weekday-1-23WINT-1111100,20230203,1
23-Weekday-1-23WINT-1111100,20230206,1
23-Weekday-1-23WINT-1111100,20230207,1
23-Weekday-1-23WINT-1111100,20230208,1
23-Weekday-1-23WINT-1111100,20230209,1
23-Weekday-1-23WINT-1111100,20230210,1
23-Weekday-1-23WINT-1111100,20230213,1
23-Weekday-1-23WINT-1111100,20230214,1
23-Weekday-1-23WINT-1111100,20230215,1
23-Weekday-1-23WINT-1111100,20230216,1
23-Weekday-1-23WINT-1111100,20230217,1
23-Weekday-1-23WINT-1111100,20230221,1
23-Weekday-1-23WINT-1111100,20230222,1
23-Weekday-1-23WINT-1111100,20230223,1
23-Weekday-1-23WINT-1111100,20230224,1
23-Weekday-1-23WINT-1111100,20230227,1
23-Weekday-1-23WINT-1111100,20230228,1
23-Weekday-1-23WINT-1111100,20230301,1
23-Weekday-1-23WINT-1111100,20230302,1
23-Weekday-1-23WINT-1111100,20230303,1
23-Weekday-1-23WINT-1111100,20230306,1
23-Weekday-1-23WINT-1111100,20230307,1
23-Weekday-1-23WINT-1111100,20230308,1
23-Weekday-1-23WINT-1111100,20230309,1
23-Weekday-1-23WINT-1111100,20230310,1
23-Weekday-1-23WINT-1111100,20230313,1
23-Weekday-1-23WINT-1111100,20230314,1
23-Weekday-1-23WINT-1111100,20230315,1
23-Weekday-1-23WINT-1111100,20230316,1
23-Weekday-1-23WINT-1111100,20230317,1
23-Weekday-1-23WINT-1111100,20230320,1
23-Weekday-1-23WINT-1111100,20230321,1
23-Weekday-1-23WINT-1111100,20230322,1
23-Weekday-1-23WINT-1111100,20230323,1
23-Weekday-1-23WINT-1111100,20230324,1
23-Weekday-1-23WINT-1111100,20230327,1
23-Weekday-1-23WINT-1111100,20230328,1
23-Weekday-1-23WINT-1111100,20230329,1
23-Weekday-1-23WINT-1111100,20230330,1
23-Weekday-1-23WINT-1111100,20230331,1
23-Weekday-1-23WINT-1111100,20230403,1
23-Weekday-1-23WINT-1111100,20230404,1
23-Weekday-1-23WINT-1111100,20230405,1
23-Weekday-1-23WINT-1111100,20230406,1
23-Weekday-1-23WINT-1111100,20230410,1
23-Weekday-1-23WINT-1111100,20230411,1
23-Weekday-1-23WINT-1111100,20230412,1
23-Weekday-1-23WINT-1111100,20230413,1
23-Weekday-1-23WINT-1111100,20230414,1
23-Weekday-1-23WINT-1111100,20230417,1
23-Weekday-1-23WINT-1111100,20230418,1
23-Weekday-1-23WINT-1111100,20230419,1
23-Weekday-1-23WINT-1111100,20230420,1
23-Weekday-1-23WINT-1111100,20230421,1
26-Weekday-1-23WINT-1111100,20230116,1
26-Weekday-1-23WINT-1111100,20230117,1
26-Weekday-1-23WINT-1111100,20230118,1
26-Weekday-1-23WINT-1111100,20230119,1
26-Weekday-1-23WINT-1111100,20230120,1
26-Weekday-1-23WINT-1111100,20230123,1
26-Weekday-1-23WINT-1111100,20230124,1
26-Weekday-1-23WINT-1111100,20230125,1
26-Weekday-1-23WINT-1111100,20230126,1
26-Weekday-1-23WINT-1111100,20230127,1
26-Weekday-1-23WINT-1111100,20230130,1
26-Weekday-1-23WINT-1111100,20230131,1
26-Weekday-1-23WINT-1111100,20230201,1
26-Weekday-1-23WINT-1111100,20230202,1
26-Weekday-1-23WINT-1111100,20230203,1
26-Weekday-1-23WINT-1111100,20230206,1
26-Weekday-1-23WINT-1111100,20230207,1
26-Weekday-1-23WINT-1111100,20230208,1
26-Weekday-1-23WINT-1111100,20230209,1
26-Weekday-1-23WINT-1111100,20230210,1
26-Weekday-1-23WINT-1111100,20230213,1
26-Weekday-1-23WINT-1111100,20230214,1
26-Weekday-1-23WINT-1111100,20230215,1
26-Weekday-1-23WINT-1111100,20230216,1
26-Weekday-1-23WINT-1111100,20230217,1
26-Weekday-1-23WINT-1111100,20230221,1
26-Weekday-1-23WINT-1111100,20230222,1
26-Weekday-1-23WINT-1111100,20230223,1
26-Weekday-1-23WINT-1111100,20230224,1
26-Weekday-1-23WINT-1111100,20230227,1
26-Weekday-1-23WINT-1111100,20230228,1
26-Weekday-1-23WINT-1111100,20230301,1
26-Weekday-1-23WINT-1111100,20230302,1
26-Weekday-1-23WINT-1111100,20230303,1
26-Weekday-1-23WINT-1111100,20230306,1
26-Weekday-1-23WINT-1111100,20230307,1
26-Weekday-1-23WINT-1111100,20230308,1
26-Weekday-1-23WINT-1111100,20230309,1
26-Weekday-1-23WINT-1111100,20230310,1
26-Weekday-1-23WINT-1111100,20230313,1
26-Weekday-1-23WINT-1111100,20230314,1
26-Weekday-1-23WINT-1111100,20230315,1
26-Weekday-1-23WINT-1111100,20230316,1
26-Weekday-1-23WINT-1111100,20230317,1
26-Weekday-1-23WINT-1111100,20230320,1
26-Weekday-1-23WINT-1111100,20230321,1
26-Weekday-1-23WINT-1111100,20230322,1
26-Weekday-1-23WINT-1111100,20230323,1
26-Weekday-1-23WINT-1111100,20230324,1
26-Weekday-1-23WINT-1111100,20230327,1
26-Weekday-1-23WINT-1111100,20230328,1
26-Weekday-1-23WINT-1111100,20230329,1
26-Weekday-1-23WINT-1111100,20230330,1
26-Weekday-1-23WINT-1111100,20230331,1
26-Weekday-1-23WINT-1111100,20230403,1
26-Weekday-1-23WINT-1111100,20230404,1
26-Weekday-1-23WINT-1111100,20230405,1
26-Weekday-1-23WINT-1111100,20230406,1
26-Weekday-1-23WINT-1111100,20230410,1
26-Weekday-1-23WINT-1111100,20230411,1
26-Weekday-1-23WINT-1111100,20230412,1
26-Weekday-1-23WINT-1111100,20230413,1
26-Weekday-1-23WINT-1111100,20230414,1
26-Weekday-1-23WINT-1111100,20230417,1
26-Weekday-1-23WINT-1111100,20230418,1
26-Weekday-1-23WINT-1111100,20230419,1
26-Weekday-1-23WINT-1111100,20230420,1
26-Weekday-1-23WINT-1111100,20230421,1
27-Saturday-1-23WINT-0000010,20230121,1
27-Saturday-1-23WINT-0000010,20230128,1
27-Saturday-1-23WINT-0000010,20230204,1
27-Saturday-1-23WINT-0000010,20230211,1
27-Saturday-1-23WINT-0000010,20230218,1
27-Saturday-1-23WINT-0000010,20230225,1
27-Saturday-1-23WINT-0000010,20230304,1
27-Saturday-1-23WINT-0000010,20230311,1
27-Saturday-1-23WINT-0000010,20230318,1
27-Saturday-1-23WINT-0000010,20230325,1
27-Saturday-1-23WINT-0000010,20230401,1
27-Saturday-1-23WINT-0000010,20230408,1
27-Saturday-1-23WINT-0000010,20230415,1
27-Saturday-1-23WINT-0000010,20230422,1
27-Sunday-1-23WINT-0000001,20230122,1
27-Sunday-1-23WINT-0000001,20230129,1
27-Sunday-1-23WINT-0000001,20230205,1
27-Sunday-1-23WINT-0000001,20230212,1
27-Sunday-1-23WINT-0000001,20230219,1
27-Sunday-1-23WINT-0000001,20230226,1
27-Sunday-1-23WINT-0000001,20230305,1
27-Sunday-1-23WINT-0000001,20230312,1
27-Sunday-1-23WINT-0000001,20230319,1
27-Sunday-1-23WINT-0000001,20230326,1
27-Sunday-1-23WINT-0000001,20230402,1
27-Sunday-1-23WINT-0000001,20230409,1
27-Sunday-1-23WINT-0000001,20230416,1
27-Sunday-1-23WINT-0000001,20230423,1
27-Weekday-1-23WINT-1111100,20230116,1
27-Weekday-1-23WINT-1111100,20230117,1
